utc_timestamp,cet_cest_timestamp,DE_50hertz_wind_generation_actual,DE_50hertz_wind_generation_forecast,DE_amprion_wind_generation_actual,DE_amprion_wind_generation_forecast,DE_amprion_wind_onshore_generation_actual,DE_tennet_wind_generation_actual,DE_tennet_wind_generation_forecast,DE_tennet_wind_offshore_generation_actual,DE_tennet_wind_onshore_generation_actual,DE_transnetbw_wind_generation_actual,DE_transnetbw_wind_generation_forecast,DE_transnetbw_wind_onshore_generation_actual,DK_2_wind_generation_actual
2012-07-14T21:00:00Z,2012-07-14T23:00:00+0200,2964,3399,419,600,419,1318,1376,13,1305,34,19,34,555.1
2012-07-14T22:00:00Z,2012-07-15T00:00:00+0200,2827,3293,419,749,419,1152,1284,14,1139,21,22,21,475.4
2012-07-14T23:00:00Z,2012-07-15T01:00:00+0200,2690,2924,352,705,352,1056,1224,21,1035,30,24,30,402.9
2012-07-15T00:00:00Z,2012-07-15T02:00:00+0200,2494,2552,390,691,390,1058,1190,38,1020,37,24,37,395.1
2012-07-15T01:00:00Z,2012-07-15T03:00:00+0200,2123,2207,412,693,412,1112,1180,47,1064,28,24,28,345.5
2012-07-15T02:00:00Z,2012-07-15T04:00:00+0200,1802,1909,489,737,489,1049,1252,52,997,24,26,24,224
2012-07-15T03:00:00Z,2012-07-15T05:00:00+0200,1684,1678,442,798,442,992,1244,59,933,24,28,24,149.7
2012-07-15T04:00:00Z,2012-07-15T06:00:00+0200,1386,1498,419,764,419,996,1219,56,941,14,30,14,147.4
2012-07-15T05:00:00Z,2012-07-15T07:00:00+0200,1010,1327,354,672,354,888,1206,56,833,14,32,14,157.3
2012-07-15T06:00:00Z,2012-07-15T08:00:00+0200,1303,1258,330,643,330,831,1218,44,787,18,33,18,200.2
2012-07-15T07:00:00Z,2012-07-15T09:00:00+0200,1467,1330,408,594,408,1089,1296,31,1058,23,35,23,217
2012-07-15T08:00:00Z,2012-07-15T10:00:00+0200,1546,1409,415,587,415,1369,1373,28,1341,39,38,39,252.1
2012-07-15T09:00:00Z,2012-07-15T11:00:00+0200,1720,1486,521,582,521,1512,1513,21,1491,43,42,43,275.9
2012-07-15T10:00:00Z,2012-07-15T12:00:00+0200,1768,1544,448,606,448,1856,1632,14,1841,58,46,58,186.5
2012-07-15T11:00:00Z,2012-07-15T13:00:00+0200,1557,1605,431,669,431,2042,1755,12,2030,47,48,47,195.3
2012-07-15T12:00:00Z,2012-07-15T14:00:00+0200,1594,1700,624,715,624,2157,1834,15,2142,41,50,41,219.3
2012-07-15T13:00:00Z,2012-07-15T15:00:00+0200,1492,1825,576,778,576,2188,1824,14,2175,54,51,54,287
2012-07-15T14:00:00Z,2012-07-15T16:00:00+0200,1514,1928,786,761,786,2014,1746,4,2010,39,50,39,388.7
2012-07-15T15:00:00Z,2012-07-15T17:00:00+0200,1416,1937,674,744,674,1862,1610,28,1834,37,46,37,444.9
2012-07-15T16:00:00Z,2012-07-15T18:00:00+0200,1308,1861,591,728,591,1590,1448,38,1551,28,37,28,531.2
2012-07-15T17:00:00Z,2012-07-15T19:00:00+0200,972,1742,424,671,424,1299,1229,32,1267,38,27,38,480
2012-07-15T18:00:00Z,2012-07-15T20:00:00+0200,685,1644,390,625,390,1258,1131,37,1222,43,22,43,422.7
2012-07-15T19:00:00Z,2012-07-15T21:00:00+0200,747,1619,388,530,388,1180,1130,55,1126,37,20,37,418.6
2012-07-15T20:00:00Z,2012-07-15T22:00:00+0200,890,1636,383,501,383,1236,1190,56,1180,41,19,41,324.9
2012-07-15T21:00:00Z,2012-07-15T23:00:00+0200,1096,1654,601,483,601,1536,1297,52,1484,32,19,32,299.7
2012-07-15T22:00:00Z,2012-07-16T00:00:00+0200,1284,1319,680,474,680,1785,1489,58,1727,25,25,25,273.9
2012-07-15T23:00:00Z,2012-07-16T01:00:00+0200,1608,1430,664,525,664,1964,1683,77,1887,34,26,34,274.1
2012-07-16T00:00:00Z,2012-07-16T02:00:00+0200,1525,1580,690,576,690,2117,1895,94,2023,33,24,33,279.6
2012-07-16T01:00:00Z,2012-07-16T03:00:00+0200,1823,1765,720,605,720,2216,2115,103,2113,31,23,31,344.9
2012-07-16T02:00:00Z,2012-07-16T04:00:00+0200,1902,1942,704,631,704,2266,2380,103,2163,28,22,28,355.4
2012-07-16T03:00:00Z,2012-07-16T05:00:00+0200,1874,2100,650,661,650,2510,2528,99,2410,30,21,30,398.2
2012-07-16T04:00:00Z,2012-07-16T06:00:00+0200,1751,2236,756,745,756,2418,2669,100,2318,21,19,21,465
2012-07-16T05:00:00Z,2012-07-16T07:00:00+0200,1627,2366,760,779,760,2014,2768,87,1926,20,19,20,510.4
2012-07-16T06:00:00Z,2012-07-16T08:00:00+0200,1910,2565,768,833,768,2236,2938,85,2152,19,20,19,583.6
2012-07-16T07:00:00Z,2012-07-16T09:00:00+0200,2506,2819,903,914,903,2627,3294,94,2534,26,24,26,607.1
2012-07-16T08:00:00Z,2012-07-16T10:00:00+0200,2858,3060,1156,986,1156,3278,3737,102,3176,24,28,24,501.9
2012-07-16T09:00:00Z,2012-07-16T11:00:00+0200,3278,3301,1380,1128,1380,3956,4180,101,3855,35,34,35,565.8
2012-07-16T10:00:00Z,2012-07-16T12:00:00+0200,3523,3602,1560,1263,1560,4196,4398,101,4094,45,38,45,699.4
2012-07-16T11:00:00Z,2012-07-16T13:00:00+0200,4153,3984,1602,1425,1602,4310,4504,101,4209,32,40,32,637.7
2012-07-16T12:00:00Z,2012-07-16T14:00:00+0200,4631,4325,1735,1557,1735,4210,4501,102,4108,39,42,39,571.2
2012-07-16T13:00:00Z,2012-07-16T15:00:00+0200,4329,4489,1874,1726,1874,4192,4324,102,4090,32,42,32,616.8
2012-07-16T14:00:00Z,2012-07-16T16:00:00+0200,4548,4447,1422,1682,1422,4009,3874,96,3914,33,38,33,576.6
2012-07-16T15:00:00Z,2012-07-16T17:00:00+0200,3723,4169,1211,1624,1211,3776,3591,68,3708,41,36,41,581.7
2012-07-16T16:00:00Z,2012-07-16T18:00:00+0200,3028,3726,1276,1519,1276,3316,3249,65,3251,38,31,38,507.5
2012-07-16T17:00:00Z,2012-07-16T19:00:00+0200,2631,3278,1364,1417,1364,2782,2946,75,2708,23,26,23,430.3
2012-07-16T18:00:00Z,2012-07-16T20:00:00+0200,2390,2986,1824,1363,1824,2285,2710,50,2235,16,23,16,329
2012-07-16T19:00:00Z,2012-07-16T21:00:00+0200,2209,3003,1664,1251,1664,2044,2540,34,2010,20,22,20,214.9
2012-07-16T20:00:00Z,2012-07-16T22:00:00+0200,2703,3215,1578,1222,1578,1992,1626,24,1968,23,23,23,248.2
2012-07-16T21:00:00Z,2012-07-16T23:00:00+0200,2867,3499,1641,1422,1641,1920,1747,12,1909,33,26,33,286.9
2012-07-16T22:00:00Z,2012-07-17T00:00:00+0200,2862,3228,1807,1602,1807,1768,1816,4,1764,38,31,38,296.1
2012-07-16T23:00:00Z,2012-07-17T01:00:00+0200,2832,3274,2194,1722,2194,1634,1858,3,1631,51,37,51,203.6
2012-07-17T00:00:00Z,2012-07-17T02:00:00+0200,2739,3242,2225,1786,2225,1561,1864,14,1546,38,42,38,175.6
2012-07-17T01:00:00Z,2012-07-17T03:00:00+0200,2730,3160,2023,1773,2023,1624,1830,18,1606,74,48,74,137.9
2012-07-17T02:00:00Z,2012-07-17T04:00:00+0200,2930,3070,1608,1827,1608,1626,1841,22,1605,72,52,72,107
2012-07-17T03:00:00Z,2012-07-17T05:00:00+0200,2912,2977,1434,1681,1434,1736,1916,21,1716,58,56,58,95.2
2012-07-17T04:00:00Z,2012-07-17T06:00:00+0200,2441,2889,1087,1651,1087,1793,1982,29,1764,49,57,49,77.9
2012-07-17T05:00:00Z,2012-07-17T07:00:00+0200,2071,2849,770,1614,770,1673,2045,32,1640,66,58,66,97.3
2012-07-17T06:00:00Z,2012-07-17T08:00:00+0200,1832,2877,858,1574,858,1826,2136,44,1781,80,58,80,173.1
2012-07-17T07:00:00Z,2012-07-17T09:00:00+0200,1981,2999,925,1543,925,2086,2276,38,2049,66,59,66,235.9
2012-07-17T08:00:00Z,2012-07-17T10:00:00+0200,2424,3153,1058,1442,1058,2399,2449,35,2364,66,61,66,301.1
2012-07-17T09:00:00Z,2012-07-17T11:00:00+0200,2687,3304,984,1470,984,2634,2637,34,2601,65,62,65,335.2
2012-07-17T10:00:00Z,2012-07-17T12:00:00+0200,2782,3459,1066,1491,1066,2856,2868,32,2824,65,58,65,370.6
2012-07-17T11:00:00Z,2012-07-17T13:00:00+0200,2987,3637,932,1437,932,3098,3065,30,3068,81,58,81,442.4
2012-07-17T12:00:00Z,2012-07-17T14:00:00+0200,3286,3847,990,1423,990,3423,3207,39,3384,80,56,80,541.5
2012-07-17T13:00:00Z,2012-07-17T15:00:00+0200,3685,4052,1126,1375,1126,3484,3288,55,3428,78,54,78,626
2012-07-17T14:00:00Z,2012-07-17T16:00:00+0200,3664,4157,1264,1326,1264,3579,3117,61,3518,62,51,62,675.2
2012-07-17T15:00:00Z,2012-07-17T17:00:00+0200,2854,4019,1311,1317,1311,3494,3034,69,3425,59,47,59,701.9
2012-07-17T16:00:00Z,2012-07-17T18:00:00+0200,2833,3696,1250,1241,1250,3262,2868,72,3190,40,42,40,622.3
2012-07-17T17:00:00Z,2012-07-17T19:00:00+0200,2247,3348,1056,1122,1056,2936,2671,77,2859,42,36,42,532.4
2012-07-17T18:00:00Z,2012-07-17T20:00:00+0200,1813,3040,896,875,896,2730,2538,64,2666,26,30,26,443.2
2012-07-17T19:00:00Z,2012-07-17T21:00:00+0200,1712,2871,772,650,772,2500,2430,42,2458,18,27,18,461.2
2012-07-17T20:00:00Z,2012-07-17T22:00:00+0200,1960,2811,625,536,625,2451,2429,20,2430,26,25,26,415.7
2012-07-17T21:00:00Z,2012-07-17T23:00:00+0200,2233,2841,493,492,493,2095,2268,15,2080,30,24,30,422.9
2012-07-17T22:00:00Z,2012-07-18T00:00:00+0200,2617,2609,600,534,600,1900,2082,14,1885,18,24,18,423.2
2012-07-17T23:00:00Z,2012-07-18T01:00:00+0200,2654,2754,698,573,698,1700,1919,4,1696,18,24,18,445.4
2012-07-18T00:00:00Z,2012-07-18T02:00:00+0200,2371,2805,708,594,708,1523,1802,1,1522,22,24,22,441.6
2012-07-18T01:00:00Z,2012-07-18T03:00:00+0200,2257,2743,734,616,734,1230,1720,1,1228,16,22,16,456.3
2012-07-18T02:00:00Z,2012-07-18T04:00:00+0200,2152,2628,1006,636,1006,1073,1557,1,1072,14,21,14,411.9
2012-07-18T03:00:00Z,2012-07-18T05:00:00+0200,1808,2496,1005,698,1005,962,1483,0,962,16,21,16,375.8
2012-07-18T04:00:00Z,2012-07-18T06:00:00+0200,1554,2365,948,781,948,1059,1462,0,1059,18,22,18,344.2
2012-07-18T05:00:00Z,2012-07-18T07:00:00+0200,1475,2253,820,890,820,1043,1490,0,1043,14,23,14,266.2
2012-07-18T06:00:00Z,2012-07-18T08:00:00+0200,1661,2193,854,1035,854,1152,1642,0,1152,12,24,12,195.1
2012-07-18T07:00:00Z,2012-07-18T09:00:00+0200,1767,2202,982,1242,982,1354,1999,0,1354,12,23,12,152.9
2012-07-18T08:00:00Z,2012-07-18T10:00:00+0200,2124,2252,1315,1362,1315,1463,2128,3,1460,11,24,11,141.9
2012-07-18T09:00:00Z,2012-07-18T11:00:00+0200,2203,2356,1823,1342,1823,1612,2506,27,1586,15,24,15,129.6
2012-07-18T10:00:00Z,2012-07-18T12:00:00+0200,2130,2485,2216,1348,2216,2488,2939,99,2388,19,26,19,124.6
2012-07-18T11:00:00Z,2012-07-18T13:00:00+0200,2236,2609,2388,1414,2388,3410,3336,116,3294,28,30,28,108.7
2012-07-18T12:00:00Z,2012-07-18T14:00:00+0200,1865,2687,2504,1430,2504,3793,3607,118,3675,27,31,27,99
2012-07-18T13:00:00Z,2012-07-18T15:00:00+0200,2232,2701,2472,1421,2472,4530,3767,121,4408,41,32,41,112.5
2012-07-18T14:00:00Z,2012-07-18T16:00:00+0200,2351,2646,2356,1293,2356,4508,3676,123,4386,45,31,45,57.4
2012-07-18T15:00:00Z,2012-07-18T17:00:00+0200,2352,2453,2288,1310,2288,3984,3608,123,3861,58,30,58,31.2
2012-07-18T16:00:00Z,2012-07-18T18:00:00+0200,1929,2170,2030,1199,2030,3809,3307,122,3687,38,30,38,44.7
2012-07-18T17:00:00Z,2012-07-18T19:00:00+0200,1181,1884,1584,979,1584,3425,3008,123,3302,39,28,39,55.2
2012-07-18T18:00:00Z,2012-07-18T20:00:00+0200,1178,1772,1302,778,1302,3107,2828,122,2984,28,26,28,108.7
2012-07-18T19:00:00Z,2012-07-18T21:00:00+0200,1568,1909,1038,642,1038,3008,2716,118,2890,37,28,37,248.9
2012-07-18T20:00:00Z,2012-07-18T22:00:00+0200,1910,2199,878,579,878,2537,2555,111,2426,38,30,38,335.4
2012-07-18T21:00:00Z,2012-07-18T23:00:00+0200,2421,2517,924,579,924,2264,2486,98,2166,39,34,39,277.1
2012-07-18T22:00:00Z,2012-07-19T00:00:00+0200,2035,2532,1129,767,1129,1996,2507,111,1886,45,38,45,239.4
2012-07-18T23:00:00Z,2012-07-19T01:00:00+0200,1700,2551,1034,864,1034,2010,2526,110,1900,42,36,42,225.2
2012-07-19T00:00:00Z,2012-07-19T02:00:00+0200,1551,2546,969,997,969,2074,2576,87,1987,34,34,34,230.3
2012-07-19T01:00:00Z,2012-07-19T03:00:00+0200,1215,2564,1130,1092,1130,1916,2651,68,1848,34,30,34,226.9
2012-07-19T02:00:00Z,2012-07-19T04:00:00+0200,1212,2626,1266,1145,1266,1819,2644,55,1764,34,27,34,251.6
2012-07-19T03:00:00Z,2012-07-19T05:00:00+0200,1358,2760,1456,1215,1456,1887,2761,57,1830,37,26,37,186.5
2012-07-19T04:00:00Z,2012-07-19T06:00:00+0200,1587,2954,1957,1292,1957,1979,2897,72,1906,26,25,26,185.7
2012-07-19T05:00:00Z,2012-07-19T07:00:00+0200,1707,3216,2242,1392,2242,2172,3121,110,2062,34,26,34,124.4
2012-07-19T06:00:00Z,2012-07-19T08:00:00+0200,2085,3589,2433,1476,2433,2416,3507,120,2296,34,28,34,111.4
2012-07-19T07:00:00Z,2012-07-19T09:00:00+0200,2859,4132,2716,1600,2716,2933,4111,124,2809,55,36,55,84.3
2012-07-19T08:00:00Z,2012-07-19T10:00:00+0200,4490,4686,2740,1724,2740,4034,4239,124,3910,62,51,62,132.7
2012-07-19T09:00:00Z,2012-07-19T11:00:00+0200,5372,5120,2970,1903,2970,4857,4949,125,4732,80,62,80,265.3
2012-07-19T10:00:00Z,2012-07-19T12:00:00+0200,6057,5363,2953,2003,2953,5365,5641,124,5241,76,67,76,71.9
2012-07-19T11:00:00Z,2012-07-19T13:00:00+0200,6005,5491,2928,2181,2928,5771,6228,125,5646,58,70,58,112.6
2012-07-19T12:00:00Z,2012-07-19T14:00:00+0200,5835,5528,2978,2254,2978,6621,6696,125,6496,41,70,41,216.8
2012-07-19T13:00:00Z,2012-07-19T15:00:00+0200,5746,5534,3034,2219,3034,7136,7020,125,7012,46,69,46,309.2
2012-07-19T14:00:00Z,2012-07-19T16:00:00+0200,5353,5489,2741,2099,2741,7445,7112,124,7320,46,66,46,430.4
2012-07-19T15:00:00Z,2012-07-19T17:00:00+0200,5624,5357,2210,1929,2210,7580,7110,121,7460,34,62,34,386.9
2012-07-19T16:00:00Z,2012-07-19T18:00:00+0200,5472,5193,1866,1840,1866,7615,6786,120,7495,33,54,33,430.7
2012-07-19T17:00:00Z,2012-07-19T19:00:00+0200,5406,5023,1456,1610,1456,7369,6267,120,7249,32,43,32,472.9
2012-07-19T18:00:00Z,2012-07-19T20:00:00+0200,4642,4952,1309,1298,1309,6662,5682,119,6544,28,34,28,444.9
2012-07-19T19:00:00Z,2012-07-19T21:00:00+0200,4673,5047,934,976,934,5780,5122,119,5662,24,26,24,374.1
2012-07-19T20:00:00Z,2012-07-19T22:00:00+0200,4750,5277,778,773,778,5046,4967,118,4928,18,20,18,307.5
2012-07-19T21:00:00Z,2012-07-19T23:00:00+0200,5201,5521,547,631,547,4618,4563,118,4500,16,14,16,241.8
2012-07-19T22:00:00Z,2012-07-20T00:00:00+0200,5451,5394,528,460,528,4240,4288,114,4126,15,14,15,353.2
2012-07-19T23:00:00Z,2012-07-20T01:00:00+0200,5187,5247,504,438,504,3721,4036,110,3611,10,12,10,387.5
2012-07-20T00:00:00Z,2012-07-20T02:00:00+0200,4778,5032,464,413,464,3438,3770,104,3334,7,11,7,384.7
2012-07-20T01:00:00Z,2012-07-20T03:00:00+0200,4193,4753,472,404,472,3124,3480,102,3022,7,9,7,328.2
2012-07-20T02:00:00Z,2012-07-20T04:00:00+0200,3598,4448,523,392,523,2898,3158,92,2806,5,8,5,340.6
2012-07-20T03:00:00Z,2012-07-20T05:00:00+0200,3290,4185,504,387,504,2618,2899,86,2532,3,6,3,233
2012-07-20T04:00:00Z,2012-07-20T06:00:00+0200,2995,3986,414,381,414,2326,2728,76,2251,5,4,5,246.6
2012-07-20T05:00:00Z,2012-07-20T07:00:00+0200,2936,3809,224,364,224,1965,2569,76,1890,2,3,2,406.4
2012-07-20T06:00:00Z,2012-07-20T08:00:00+0200,3184,3648,143,366,143,2040,2430,76,1965,2,2,2,466.3
2012-07-20T07:00:00Z,2012-07-20T09:00:00+0200,3201,3487,150,372,150,2316,2414,70,2246,1,2,1,499
2012-07-20T08:00:00Z,2012-07-20T10:00:00+0200,2876,3263,169,391,169,2570,2230,66,2504,0,4,0,478
2012-07-20T09:00:00Z,2012-07-20T11:00:00+0200,2871,3054,273,413,273,2622,2251,56,2566,2,5,2,489.2
2012-07-20T10:00:00Z,2012-07-20T12:00:00+0200,2680,2905,336,401,336,2859,2269,44,2815,6,6,6,398
2012-07-20T11:00:00Z,2012-07-20T13:00:00+0200,2415,2775,265,432,265,2647,2265,42,2604,4,8,4,453.3
2012-07-20T12:00:00Z,2012-07-20T14:00:00+0200,2586,2636,279,442,279,2670,2216,40,2630,9,8,9,503.3
2012-07-20T13:00:00Z,2012-07-20T15:00:00+0200,2382,2499,294,398,294,2504,2153,42,2462,6,7,6,450.5
2012-07-20T14:00:00Z,2012-07-20T16:00:00+0200,2167,2347,304,381,304,2422,2256,52,2370,3,7,3,396.3
2012-07-20T15:00:00Z,2012-07-20T17:00:00+0200,1802,2136,301,354,301,2404,2088,50,2354,4,8,4,344
2012-07-20T16:00:00Z,2012-07-20T18:00:00+0200,1304,1892,270,320,270,1965,1869,53,1912,5,8,5,450.5
2012-07-20T17:00:00Z,2012-07-20T19:00:00+0200,955,1654,210,273,210,1534,1626,52,1482,8,7,8,501.2
2012-07-20T18:00:00Z,2012-07-20T20:00:00+0200,894,1477,228,219,228,1210,1415,50,1160,7,7,7,469.3
2012-07-20T19:00:00Z,2012-07-20T21:00:00+0200,945,1400,242,190,242,1133,1261,52,1080,5,8,5,425.6
2012-07-20T20:00:00Z,2012-07-20T22:00:00+0200,1063,1384,212,134,212,1137,1180,45,1092,4,6,4,420.8
2012-07-20T21:00:00Z,2012-07-20T23:00:00+0200,1108,1407,231,146,231,1080,1120,44,1036,4,6,4,414.9
2012-07-20T22:00:00Z,2012-07-21T00:00:00+0200,1004,1124,195,140,195,1095,1150,40,1054,4,5,4,419
2012-07-20T23:00:00Z,2012-07-21T01:00:00+0200,993,1148,160,151,160,1134,1202,40,1094,7,5,7,386.9
2012-07-21T00:00:00Z,2012-07-21T02:00:00+0200,1031,1132,157,147,157,1202,1254,37,1165,9,5,9,396.2
2012-07-21T01:00:00Z,2012-07-21T03:00:00+0200,1010,1085,142,118,142,1253,1304,40,1213,5,3,5,415.4
2012-07-21T02:00:00Z,2012-07-21T04:00:00+0200,979,1032,129,106,129,1284,1278,47,1237,4,2,4,420.4
2012-07-21T03:00:00Z,2012-07-21T05:00:00+0200,943,979,126,110,126,1264,1326,58,1206,2,2,2,390.9
2012-07-21T04:00:00Z,2012-07-21T06:00:00+0200,844,917,100,106,100,1197,1358,43,1154,3,1,3,385.5
2012-07-21T05:00:00Z,2012-07-21T07:00:00+0200,576,844,82,109,82,1153,1396,60,1093,2,1,2,431.3
2012-07-21T06:00:00Z,2012-07-21T08:00:00+0200,760,850,46,111,46,1246,1443,60,1186,1,1,1,483.3
2012-07-21T07:00:00Z,2012-07-21T09:00:00+0200,1180,1009,59,120,59,1591,1598,50,1541,1,1,1,507.1
2012-07-21T08:00:00Z,2012-07-21T10:00:00+0200,1457,1203,76,149,76,1866,1745,42,1824,2,2,2,492.3
2012-07-21T09:00:00Z,2012-07-21T11:00:00+0200,1718,1345,108,185,108,2054,1902,39,2014,2,2,2,468
2012-07-21T10:00:00Z,2012-07-21T12:00:00+0200,1819,1429,221,250,221,2442,2030,40,2402,11,3,11,463.7
2012-07-21T11:00:00Z,2012-07-21T13:00:00+0200,1868,1516,164,282,164,2647,2151,34,2612,12,6,12,478.9
2012-07-21T12:00:00Z,2012-07-21T14:00:00+0200,1909,1600,360,337,360,2737,2258,37,2700,14,8,14,428.3
2012-07-21T13:00:00Z,2012-07-21T15:00:00+0200,2111,1663,388,392,388,2640,2323,37,2603,7,9,7,407.6
2012-07-21T14:00:00Z,2012-07-21T16:00:00+0200,1945,1702,273,397,273,2702,2480,40,2662,13,10,13,404.7
2012-07-21T15:00:00Z,2012-07-21T17:00:00+0200,1854,1701,254,428,254,2588,2394,29,2559,16,9,16,371.4
2012-07-21T16:00:00Z,2012-07-21T18:00:00+0200,1605,1661,229,428,229,2341,2193,20,2321,6,10,6,319.5
2012-07-21T17:00:00Z,2012-07-21T19:00:00+0200,1510,1594,271,432,271,1790,1930,16,1774,5,10,5,301.6
2012-07-21T18:00:00Z,2012-07-21T20:00:00+0200,1461,1523,242,364,242,1332,1692,12,1320,6,9,6,185.5
2012-07-21T19:00:00Z,2012-07-21T21:00:00+0200,1416,1491,205,294,205,1016,1478,12,1004,8,8,8,117.9
2012-07-21T20:00:00Z,2012-07-21T22:00:00+0200,1450,1512,180,225,180,1059,1230,9,1050,7,7,7,117.4
2012-07-21T21:00:00Z,2012-07-21T23:00:00+0200,1530,1585,165,172,165,1142,1129,5,1138,8,8,8,238.7
2012-07-21T22:00:00Z,2012-07-22T00:00:00+0200,1517,1509,137,127,137,1030,1090,9,1021,8,4,8,338.1
2012-07-21T23:00:00Z,2012-07-22T01:00:00+0200,1500,1563,90,92,90,880,1032,8,872,7,4,7,331.7
2012-07-22T00:00:00Z,2012-07-22T02:00:00+0200,1592,1561,60,55,60,732,952,13,719,8,4,8,311.4
2012-07-22T01:00:00Z,2012-07-22T03:00:00+0200,1549,1502,47,69,47,696,856,13,683,10,4,10,236.9
2012-07-22T02:00:00Z,2012-07-22T04:00:00+0200,1405,1411,60,31,60,660,734,12,649,8,5,8,159.6
2012-07-22T03:00:00Z,2012-07-22T05:00:00+0200,1137,1298,63,24,63,576,641,12,564,8,4,8,127.4
2012-07-22T04:00:00Z,2012-07-22T06:00:00+0200,859,1141,45,38,45,472,542,9,463,16,2,16,128.5
2012-07-22T05:00:00Z,2012-07-22T07:00:00+0200,475,954,42,37,42,344,454,13,331,9,2,9,102.9
2012-07-22T06:00:00Z,2012-07-22T08:00:00+0200,373,813,42,43,42,257,404,18,238,5,2,5,116.1
2012-07-22T07:00:00Z,2012-07-22T09:00:00+0200,364,762,68,64,68,254,422,24,231,3,2,3,93.8
2012-07-22T08:00:00Z,2012-07-22T10:00:00+0200,419,737,78,82,78,290,417,34,256,3,4,3,63
2012-07-22T09:00:00Z,2012-07-22T11:00:00+0200,453,718,81,112,81,337,454,46,291,5,5,5,90
2012-07-22T10:00:00Z,2012-07-22T12:00:00+0200,503,691,76,139,76,406,498,64,341,4,6,4,127.8
2012-07-22T11:00:00Z,2012-07-22T13:00:00+0200,486,666,99,129,99,522,534,71,452,6,7,6,131.7
2012-07-22T12:00:00Z,2012-07-22T14:00:00+0200,540,653,84,157,84,582,571,73,509,5,8,5,101.2
2012-07-22T13:00:00Z,2012-07-22T15:00:00+0200,527,639,64,159,64,606,590,66,540,6,12,6,110.4
2012-07-22T14:00:00Z,2012-07-22T16:00:00+0200,463,617,79,145,79,598,636,59,538,6,15,6,148.2
2012-07-22T15:00:00Z,2012-07-22T17:00:00+0200,437,574,95,130,95,555,585,60,494,6,17,6,154.7
2012-07-22T16:00:00Z,2012-07-22T18:00:00+0200,328,502,119,123,119,435,500,65,370,9,17,9,132.8
2012-07-22T17:00:00Z,2012-07-22T19:00:00+0200,202,415,106,110,106,324,409,59,266,10,18,10,103.7
2012-07-22T18:00:00Z,2012-07-22T20:00:00+0200,76,330,144,137,144,278,344,52,226,13,18,13,84.8
2012-07-22T19:00:00Z,2012-07-22T21:00:00+0200,49,277,212,140,212,304,363,55,250,19,17,19,95.3
2012-07-22T20:00:00Z,2012-07-22T22:00:00+0200,42,249,339,139,339,457,452,60,397,23,15,23,102.9
2012-07-22T21:00:00Z,2012-07-22T23:00:00+0200,28,230,402,176,402,731,643,64,666,21,16,21,110
2012-07-22T22:00:00Z,2012-07-23T00:00:00+0200,30,174,594,276,594,983,934,62,921,23,18,23,132.5
2012-07-22T23:00:00Z,2012-07-23T01:00:00+0200,81,169,808,328,808,1202,1292,72,1130,26,17,26,142.8
2012-07-23T00:00:00Z,2012-07-23T02:00:00+0200,158,185,944,376,944,1450,1596,80,1370,33,16,33,137.3
2012-07-23T01:00:00Z,2012-07-23T03:00:00+0200,230,223,831,373,831,1724,1776,88,1636,37,17,37,168.1
2012-07-23T02:00:00Z,2012-07-23T04:00:00+0200,328,265,877,404,877,1952,1845,90,1863,34,17,34,212.5
2012-07-23T03:00:00Z,2012-07-23T05:00:00+0200,447,303,1065,413,1065,2110,1817,96,2014,29,16,29,247.9
2012-07-23T04:00:00Z,2012-07-23T06:00:00+0200,546,339,905,393,905,2035,1744,104,1931,32,14,32,259.8
2012-07-23T05:00:00Z,2012-07-23T07:00:00+0200,427,362,677,408,677,1633,1624,109,1524,25,15,25,311.3
2012-07-23T06:00:00Z,2012-07-23T08:00:00+0200,297,377,416,413,416,1168,1454,98,1070,21,16,21,368.4
2012-07-23T07:00:00Z,2012-07-23T09:00:00+0200,487,386,414,408,414,1246,1340,101,1145,29,19,29,411.7
2012-07-23T08:00:00Z,2012-07-23T10:00:00+0200,726,388,662,452,662,1527,1334,104,1423,37,24,37,419.4
2012-07-23T09:00:00Z,2012-07-23T11:00:00+0200,652,410,717,489,717,1650,1335,102,1547,50,29,50,451.1
2012-07-23T10:00:00Z,2012-07-23T12:00:00+0200,574,410,751,527,751,1524,1338,88,1436,59,31,59,495.7
2012-07-23T11:00:00Z,2012-07-23T13:00:00+0200,581,401,728,540,728,1448,1322,99,1349,65,35,65,499.8
2012-07-23T12:00:00Z,2012-07-23T14:00:00+0200,552,383,698,560,698,1351,1275,83,1268,50,39,50,466.6
2012-07-23T13:00:00Z,2012-07-23T15:00:00+0200,506,359,607,543,607,1263,1184,96,1166,52,40,52,421.3
2012-07-23T14:00:00Z,2012-07-23T16:00:00+0200,382,336,555,518,555,1058,1204,95,963,44,39,44,394.3
2012-07-23T15:00:00Z,2012-07-23T17:00:00+0200,280,320,520,487,520,862,1038,91,770,43,36,43,318.8
2012-07-23T16:00:00Z,2012-07-23T18:00:00+0200,222,318,497,445,497,626,872,82,544,42,33,42,220.9
2012-07-23T17:00:00Z,2012-07-23T19:00:00+0200,176,328,530,446,530,476,720,75,401,28,28,28,135.7
2012-07-23T18:00:00Z,2012-07-23T20:00:00+0200,294,387,489,438,489,486,666,74,413,34,28,34,88.3
2012-07-23T19:00:00Z,2012-07-23T21:00:00+0200,624,523,708,467,708,652,749,63,589,33,32,33,67.9
