utc_timestamp,cet_cest_timestamp,DE_50hertz_solar_generation_forecast,DE_amprion_solar_generation_forecast,DE_transnetbw_solar_generation_forecast
2012-06-12T17:00:00Z,2012-06-12T19:00:00+0200,469,454,258
2012-06-12T18:00:00Z,2012-06-12T20:00:00+0200,156,106,78
2012-06-12T19:00:00Z,2012-06-12T21:00:00+0200,17,7,14
2012-06-12T20:00:00Z,2012-06-12T22:00:00+0200,0,0,1
2012-06-12T21:00:00Z,2012-06-12T23:00:00+0200,0,0,0
2012-06-12T22:00:00Z,2012-06-13T00:00:00+0200,0,0,0
2012-06-12T23:00:00Z,2012-06-13T01:00:00+0200,0,0,0
2012-06-13T00:00:00Z,2012-06-13T02:00:00+0200,0,0,0
2012-06-13T01:00:00Z,2012-06-13T03:00:00+0200,0,0,0
2012-06-13T02:00:00Z,2012-06-13T04:00:00+0200,7,0,1
2012-06-13T03:00:00Z,2012-06-13T05:00:00+0200,98,3,19
2012-06-13T04:00:00Z,2012-06-13T06:00:00+0200,339,56,114
2012-06-13T05:00:00Z,2012-06-13T07:00:00+0200,714,345,317
2012-06-13T06:00:00Z,2012-06-13T08:00:00+0200,1165,736,609
2012-06-13T07:00:00Z,2012-06-13T09:00:00+0200,1585,1190,979
2012-06-13T08:00:00Z,2012-06-13T10:00:00+0200,1962,1611,1406
2012-06-13T09:00:00Z,2012-06-13T11:00:00+0200,2241,1990,1817
2012-06-13T10:00:00Z,2012-06-13T12:00:00+0200,2413,2207,2053
2012-06-13T11:00:00Z,2012-06-13T13:00:00+0200,2488,2365,2072
2012-06-13T12:00:00Z,2012-06-13T14:00:00+0200,2432,2279,1927
2012-06-13T13:00:00Z,2012-06-13T15:00:00+0200,2236,2059,1633
2012-06-13T14:00:00Z,2012-06-13T16:00:00+0200,1863,1632,1268
2012-06-13T15:00:00Z,2012-06-13T17:00:00+0200,1393,1280,862
2012-06-13T16:00:00Z,2012-06-13T18:00:00+0200,873,836,486
2012-06-13T17:00:00Z,2012-06-13T19:00:00+0200,421,468,213
2012-06-13T18:00:00Z,2012-06-13T20:00:00+0200,143,122,68
2012-06-13T19:00:00Z,2012-06-13T21:00:00+0200,19,12,6
2012-06-13T20:00:00Z,2012-06-13T22:00:00+0200,0,0,0
2012-06-13T21:00:00Z,2012-06-13T23:00:00+0200,0,0,0
2012-06-13T22:00:00Z,2012-06-14T00:00:00+0200,0,0,0
2012-06-13T23:00:00Z,2012-06-14T01:00:00+0200,0,0,0
2012-06-14T00:00:00Z,2012-06-14T02:00:00+0200,0,0,0
2012-06-14T01:00:00Z,2012-06-14T03:00:00+0200,0,0,0
2012-06-14T02:00:00Z,2012-06-14T04:00:00+0200,6,0,2
2012-06-14T03:00:00Z,2012-06-14T05:00:00+0200,87,15,40
2012-06-14T04:00:00Z,2012-06-14T06:00:00+0200,302,176,237
2012-06-14T05:00:00Z,2012-06-14T07:00:00+0200,663,835,631
2012-06-14T06:00:00Z,2012-06-14T08:00:00+0200,1154,1658,1209
2012-06-14T07:00:00Z,2012-06-14T09:00:00+0200,1630,2558,1801
2012-06-14T08:00:00Z,2012-06-14T10:00:00+0200,1950,3468,2235
2012-06-14T09:00:00Z,2012-06-14T11:00:00+0200,2115,4194,2473
2012-06-14T10:00:00Z,2012-06-14T12:00:00+0200,2184,4607,2564
2012-06-14T11:00:00Z,2012-06-14T13:00:00+0200,2204,4789,2654
2012-06-14T12:00:00Z,2012-06-14T14:00:00+0200,2143,4667,2649
2012-06-14T13:00:00Z,2012-06-14T15:00:00+0200,1995,4474,2480
2012-06-14T14:00:00Z,2012-06-14T16:00:00+0200,1698,3745,2144
2012-06-14T15:00:00Z,2012-06-14T17:00:00+0200,1313,2840,1632
2012-06-14T16:00:00Z,2012-06-14T18:00:00+0200,858,1881,1026
2012-06-14T17:00:00Z,2012-06-14T19:00:00+0200,438,1036,483
2012-06-14T18:00:00Z,2012-06-14T20:00:00+0200,155,290,142
2012-06-14T19:00:00Z,2012-06-14T21:00:00+0200,19,34,15
2012-06-14T20:00:00Z,2012-06-14T22:00:00+0200,0,0,0
2012-06-14T21:00:00Z,2012-06-14T23:00:00+0200,0,0,0
2012-06-14T22:00:00Z,2012-06-15T00:00:00+0200,0,0,0
2012-06-14T23:00:00Z,2012-06-15T01:00:00+0200,0,0,0
2012-06-15T00:00:00Z,2012-06-15T02:00:00+0200,0,0,0
2012-06-15T01:00:00Z,2012-06-15T03:00:00+0200,0,0,0
2012-06-15T02:00:00Z,2012-06-15T04:00:00+0200,10,0,2
2012-06-15T03:00:00Z,2012-06-15T05:00:00+0200,130,9,41
2012-06-15T04:00:00Z,2012-06-15T06:00:00+0200,474,116,249
2012-06-15T05:00:00Z,2012-06-15T07:00:00+0200,1105,630,685
2012-06-15T06:00:00Z,2012-06-15T08:00:00+0200,1915,1164,1300
2012-06-15T07:00:00Z,2012-06-15T09:00:00+0200,2709,1716,1977
2012-06-15T08:00:00Z,2012-06-15T10:00:00+0200,3348,2256,2591
2012-06-15T09:00:00Z,2012-06-15T11:00:00+0200,3797,2556,3048
2012-06-15T10:00:00Z,2012-06-15T12:00:00+0200,3986,2605,3193
2012-06-15T11:00:00Z,2012-06-15T13:00:00+0200,3865,2750,2960
2012-06-15T12:00:00Z,2012-06-15T14:00:00+0200,3467,2693,2608
2012-06-15T13:00:00Z,2012-06-15T15:00:00+0200,2871,2417,2306
2012-06-15T14:00:00Z,2012-06-15T16:00:00+0200,2171,1991,2045
2012-06-15T15:00:00Z,2012-06-15T17:00:00+0200,1474,1551,1606
2012-06-15T16:00:00Z,2012-06-15T18:00:00+0200,844,1045,1019
2012-06-15T17:00:00Z,2012-06-15T19:00:00+0200,412,583,471
2012-06-15T18:00:00Z,2012-06-15T20:00:00+0200,145,148,136
2012-06-15T19:00:00Z,2012-06-15T21:00:00+0200,19,16,13
2012-06-15T20:00:00Z,2012-06-15T22:00:00+0200,0,0,0
2012-06-15T21:00:00Z,2012-06-15T23:00:00+0200,0,0,0
2012-06-15T22:00:00Z,2012-06-16T00:00:00+0200,0,0,0
2012-06-15T23:00:00Z,2012-06-16T01:00:00+0200,0,0,0
2012-06-16T00:00:00Z,2012-06-16T02:00:00+0200,0,0,0
2012-06-16T01:00:00Z,2012-06-16T03:00:00+0200,0,0,0
2012-06-16T02:00:00Z,2012-06-16T04:00:00+0200,7,0,2
2012-06-16T03:00:00Z,2012-06-16T05:00:00+0200,108,8,49
2012-06-16T04:00:00Z,2012-06-16T06:00:00+0200,396,129,302
2012-06-16T05:00:00Z,2012-06-16T07:00:00+0200,875,613,821
2012-06-16T06:00:00Z,2012-06-16T08:00:00+0200,1546,1228,1552
2012-06-16T07:00:00Z,2012-06-16T09:00:00+0200,2193,1740,2308
2012-06-16T08:00:00Z,2012-06-16T10:00:00+0200,2733,2270,2970
2012-06-16T09:00:00Z,2012-06-16T11:00:00+0200,3141,2879,3417
2012-06-16T10:00:00Z,2012-06-16T12:00:00+0200,3344,3292,3618
2012-06-16T11:00:00Z,2012-06-16T13:00:00+0200,3271,3470,3652
2012-06-16T12:00:00Z,2012-06-16T14:00:00+0200,2998,3249,3438
2012-06-16T13:00:00Z,2012-06-16T15:00:00+0200,2557,2798,3001
2012-06-16T14:00:00Z,2012-06-16T16:00:00+0200,2001,2287,2418
2012-06-16T15:00:00Z,2012-06-16T17:00:00+0200,1429,1698,1738
2012-06-16T16:00:00Z,2012-06-16T18:00:00+0200,844,1030,1028
2012-06-16T17:00:00Z,2012-06-16T19:00:00+0200,394,514,454
2012-06-16T18:00:00Z,2012-06-16T20:00:00+0200,134,126,129
2012-06-16T19:00:00Z,2012-06-16T21:00:00+0200,17,14,13
2012-06-16T20:00:00Z,2012-06-16T22:00:00+0200,0,0,0
2012-06-16T21:00:00Z,2012-06-16T23:00:00+0200,0,0,0
2012-06-16T22:00:00Z,2012-06-17T00:00:00+0200,0,0,0
2012-06-16T23:00:00Z,2012-06-17T01:00:00+0200,0,0,0
2012-06-17T00:00:00Z,2012-06-17T02:00:00+0200,0,0,0
2012-06-17T01:00:00Z,2012-06-17T03:00:00+0200,0,0,0
2012-06-17T02:00:00Z,2012-06-17T04:00:00+0200,9,0,2
2012-06-17T03:00:00Z,2012-06-17T05:00:00+0200,110,14,29
2012-06-17T04:00:00Z,2012-06-17T06:00:00+0200,388,172,160
2012-06-17T05:00:00Z,2012-06-17T07:00:00+0200,945,789,463
2012-06-17T06:00:00Z,2012-06-17T08:00:00+0200,1804,1458,940
2012-06-17T07:00:00Z,2012-06-17T09:00:00+0200,2638,2125,1543
2012-06-17T08:00:00Z,2012-06-17T10:00:00+0200,3279,2826,2152
2012-06-17T09:00:00Z,2012-06-17T11:00:00+0200,3674,3411,2662
2012-06-17T10:00:00Z,2012-06-17T12:00:00+0200,3805,3930,2988
2012-06-17T11:00:00Z,2012-06-17T13:00:00+0200,3855,4284,3040
2012-06-17T12:00:00Z,2012-06-17T14:00:00+0200,3772,4249,2916
2012-06-17T13:00:00Z,2012-06-17T15:00:00+0200,3480,4062,2654
2012-06-17T14:00:00Z,2012-06-17T16:00:00+0200,2881,3469,2262
2012-06-17T15:00:00Z,2012-06-17T17:00:00+0200,2111,2731,1708
2012-06-17T16:00:00Z,2012-06-17T18:00:00+0200,1239,1854,1068
2012-06-17T17:00:00Z,2012-06-17T19:00:00+0200,513,1028,498
2012-06-17T18:00:00Z,2012-06-17T20:00:00+0200,176,319,148
2012-06-17T19:00:00Z,2012-06-17T21:00:00+0200,21,42,17
2012-06-17T20:00:00Z,2012-06-17T22:00:00+0200,0,0,0
2012-06-17T21:00:00Z,2012-06-17T23:00:00+0200,0,0,0
2012-06-17T22:00:00Z,2012-06-18T00:00:00+0200,0,0,0
2012-06-17T23:00:00Z,2012-06-18T01:00:00+0200,0,0,0
2012-06-18T00:00:00Z,2012-06-18T02:00:00+0200,0,0,0
2012-06-18T01:00:00Z,2012-06-18T03:00:00+0200,0,0,0
2012-06-18T02:00:00Z,2012-06-18T04:00:00+0200,9,0,2
2012-06-18T03:00:00Z,2012-06-18T05:00:00+0200,123,6,49
2012-06-18T04:00:00Z,2012-06-18T06:00:00+0200,457,106,299
2012-06-18T05:00:00Z,2012-06-18T07:00:00+0200,1048,517,800
2012-06-18T06:00:00Z,2012-06-18T08:00:00+0200,1885,970,1489
2012-06-18T07:00:00Z,2012-06-18T09:00:00+0200,2737,1473,2182
2012-06-18T08:00:00Z,2012-06-18T10:00:00+0200,3437,1956,2734
2012-06-18T09:00:00Z,2012-06-18T11:00:00+0200,3892,2314,3019
2012-06-18T10:00:00Z,2012-06-18T12:00:00+0200,4035,2675,3079
2012-06-18T11:00:00Z,2012-06-18T13:00:00+0200,3946,2938,3068
2012-06-18T12:00:00Z,2012-06-18T14:00:00+0200,3623,3014,2840
2012-06-18T13:00:00Z,2012-06-18T15:00:00+0200,3098,3155,2450
2012-06-18T14:00:00Z,2012-06-18T16:00:00+0200,2418,2800,2044
2012-06-18T15:00:00Z,2012-06-18T17:00:00+0200,1694,2119,1552
2012-06-18T16:00:00Z,2012-06-18T18:00:00+0200,1004,1408,961
2012-06-18T17:00:00Z,2012-06-18T19:00:00+0200,459,797,436
2012-06-18T18:00:00Z,2012-06-18T20:00:00+0200,159,230,120
2012-06-18T19:00:00Z,2012-06-18T21:00:00+0200,19,28,12
2012-06-18T20:00:00Z,2012-06-18T22:00:00+0200,0,0,0
2012-06-18T21:00:00Z,2012-06-18T23:00:00+0200,0,0,0
2012-06-18T22:00:00Z,2012-06-19T00:00:00+0200,0,0,0
2012-06-18T23:00:00Z,2012-06-19T01:00:00+0200,0,0,0
2012-06-19T00:00:00Z,2012-06-19T02:00:00+0200,0,0,0
2012-06-19T01:00:00Z,2012-06-19T03:00:00+0200,0,0,0
2012-06-19T02:00:00Z,2012-06-19T04:00:00+0200,8,0,2
2012-06-19T03:00:00Z,2012-06-19T05:00:00+0200,114,14,46
2012-06-19T04:00:00Z,2012-06-19T06:00:00+0200,407,179,275
2012-06-19T05:00:00Z,2012-06-19T07:00:00+0200,894,806,712
2012-06-19T06:00:00Z,2012-06-19T08:00:00+0200,1664,1452,1295
2012-06-19T07:00:00Z,2012-06-19T09:00:00+0200,2413,2134,1894
2012-06-19T08:00:00Z,2012-06-19T10:00:00+0200,3038,2757,2396
2012-06-19T09:00:00Z,2012-06-19T11:00:00+0200,3409,3270,2696
2012-06-19T10:00:00Z,2012-06-19T12:00:00+0200,3516,3588,2826
2012-06-19T11:00:00Z,2012-06-19T13:00:00+0200,3481,3578,2865
2012-06-19T12:00:00Z,2012-06-19T14:00:00+0200,3237,3344,2710
2012-06-19T13:00:00Z,2012-06-19T15:00:00+0200,2793,3054,2367
2012-06-19T14:00:00Z,2012-06-19T16:00:00+0200,2203,2469,1935
2012-06-19T15:00:00Z,2012-06-19T17:00:00+0200,1562,1745,1364
2012-06-19T16:00:00Z,2012-06-19T18:00:00+0200,938,1055,755
2012-06-19T17:00:00Z,2012-06-19T19:00:00+0200,427,477,303
2012-06-19T18:00:00Z,2012-06-19T20:00:00+0200,148,88,76
2012-06-19T19:00:00Z,2012-06-19T21:00:00+0200,20,6,5
2012-06-19T20:00:00Z,2012-06-19T22:00:00+0200,0,0,0
2012-06-19T21:00:00Z,2012-06-19T23:00:00+0200,0,0,0
2012-06-19T22:00:00Z,2012-06-20T00:00:00+0200,0,0,0
2012-06-19T23:00:00Z,2012-06-20T01:00:00+0200,0,0,0
2012-06-20T00:00:00Z,2012-06-20T02:00:00+0200,0,0,0
2012-06-20T01:00:00Z,2012-06-20T03:00:00+0200,0,0,0
2012-06-20T02:00:00Z,2012-06-20T04:00:00+0200,4,0,2
2012-06-20T03:00:00Z,2012-06-20T05:00:00+0200,55,6,18
2012-06-20T04:00:00Z,2012-06-20T06:00:00+0200,191,47,95
2012-06-20T05:00:00Z,2012-06-20T07:00:00+0200,421,274,299
2012-06-20T06:00:00Z,2012-06-20T08:00:00+0200,726,518,568
2012-06-20T07:00:00Z,2012-06-20T09:00:00+0200,1036,820,881
2012-06-20T08:00:00Z,2012-06-20T10:00:00+0200,1282,1238,1212
2012-06-20T09:00:00Z,2012-06-20T11:00:00+0200,1433,1626,1544
2012-06-20T10:00:00Z,2012-06-20T12:00:00+0200,1509,1902,1724
2012-06-20T11:00:00Z,2012-06-20T13:00:00+0200,1522,1969,1700
2012-06-20T12:00:00Z,2012-06-20T14:00:00+0200,1449,1814,1542
2012-06-20T13:00:00Z,2012-06-20T15:00:00+0200,1334,1738,1303
2012-06-20T14:00:00Z,2012-06-20T16:00:00+0200,1109,1563,1092
2012-06-20T15:00:00Z,2012-06-20T17:00:00+0200,826,1282,842
2012-06-20T16:00:00Z,2012-06-20T18:00:00+0200,524,908,567
2012-06-20T17:00:00Z,2012-06-20T19:00:00+0200,278,568,290
2012-06-20T18:00:00Z,2012-06-20T20:00:00+0200,114,190,78
2012-06-20T19:00:00Z,2012-06-20T21:00:00+0200,19,26,11
2012-06-20T20:00:00Z,2012-06-20T22:00:00+0200,0,0,0
2012-06-20T21:00:00Z,2012-06-20T23:00:00+0200,0,0,0
2012-06-20T22:00:00Z,2012-06-21T00:00:00+0200,0,0,0
2012-06-20T23:00:00Z,2012-06-21T01:00:00+0200,0,0,0
2012-06-21T00:00:00Z,2012-06-21T02:00:00+0200,0,0,0
2012-06-21T01:00:00Z,2012-06-21T03:00:00+0200,0,0,0
2012-06-21T02:00:00Z,2012-06-21T04:00:00+0200,4,0,2
2012-06-21T03:00:00Z,2012-06-21T05:00:00+0200,42,6,43
2012-06-21T04:00:00Z,2012-06-21T06:00:00+0200,144,109,257
2012-06-21T05:00:00Z,2012-06-21T07:00:00+0200,332,564,688
2012-06-21T06:00:00Z,2012-06-21T08:00:00+0200,622,1072,1289
2012-06-21T07:00:00Z,2012-06-21T09:00:00+0200,945,1634,1892
2012-06-21T08:00:00Z,2012-06-21T10:00:00+0200,1257,2220,2344
2012-06-21T09:00:00Z,2012-06-21T11:00:00+0200,1512,2716,2600
2012-06-21T10:00:00Z,2012-06-21T12:00:00+0200,1692,2989,2711
2012-06-21T11:00:00Z,2012-06-21T13:00:00+0200,1781,3098,2754
2012-06-21T12:00:00Z,2012-06-21T14:00:00+0200,1761,3032,2702
2012-06-21T13:00:00Z,2012-06-21T15:00:00+0200,1662,2866,2445
2012-06-21T14:00:00Z,2012-06-21T16:00:00+0200,1394,2391,2006
2012-06-21T15:00:00Z,2012-06-21T17:00:00+0200,1047,1786,1446
2012-06-21T16:00:00Z,2012-06-21T18:00:00+0200,672,1118,825
2012-06-21T17:00:00Z,2012-06-21T19:00:00+0200,345,518,348
2012-06-21T18:00:00Z,2012-06-21T20:00:00+0200,127,108,89
2012-06-21T19:00:00Z,2012-06-21T21:00:00+0200,20,8,10
2012-06-21T20:00:00Z,2012-06-21T22:00:00+0200,0,0,0
2012-06-21T21:00:00Z,2012-06-21T23:00:00+0200,0,0,0
2012-06-21T22:00:00Z,2012-06-22T00:00:00+0200,0,0,0
2012-06-21T23:00:00Z,2012-06-22T01:00:00+0200,0,0,0
2012-06-22T00:00:00Z,2012-06-22T02:00:00+0200,0,0,0
2012-06-22T01:00:00Z,2012-06-22T03:00:00+0200,0,0,0
2012-06-22T02:00:00Z,2012-06-22T04:00:00+0200,4,0,2
2012-06-22T03:00:00Z,2012-06-22T05:00:00+0200,72,14,50
2012-06-22T04:00:00Z,2012-06-22T06:00:00+0200,268,240,304
2012-06-22T05:00:00Z,2012-06-22T07:00:00+0200,588,1026,824
2012-06-22T06:00:00Z,2012-06-22T08:00:00+0200,1046,1728,1555
2012-06-22T07:00:00Z,2012-06-22T09:00:00+0200,1585,2266,2306
2012-06-22T08:00:00Z,2012-06-22T10:00:00+0200,2214,2675,2957
2012-06-22T09:00:00Z,2012-06-22T11:00:00+0200,2827,2922,3401
2012-06-22T10:00:00Z,2012-06-22T12:00:00+0200,3356,3087,3630
2012-06-22T11:00:00Z,2012-06-22T13:00:00+0200,3601,3242,3680
2012-06-22T12:00:00Z,2012-06-22T14:00:00+0200,3590,3191,3519
2012-06-22T13:00:00Z,2012-06-22T15:00:00+0200,3325,3066,3158
2012-06-22T14:00:00Z,2012-06-22T16:00:00+0200,2746,2882,2634
2012-06-22T15:00:00Z,2012-06-22T17:00:00+0200,1997,2541,1934
2012-06-22T16:00:00Z,2012-06-22T18:00:00+0200,1205,1873,1164
2012-06-22T17:00:00Z,2012-06-22T19:00:00+0200,525,1141,526
2012-06-22T18:00:00Z,2012-06-22T20:00:00+0200,174,389,151
2012-06-22T19:00:00Z,2012-06-22T21:00:00+0200,21,53,15
2012-06-22T20:00:00Z,2012-06-22T22:00:00+0200,0,0,0
2012-06-22T21:00:00Z,2012-06-22T23:00:00+0200,0,0,0
2012-06-22T22:00:00Z,2012-06-23T00:00:00+0200,0,0,0
2012-06-22T23:00:00Z,2012-06-23T01:00:00+0200,0,0,0
2012-06-23T00:00:00Z,2012-06-23T02:00:00+0200,0,0,0
2012-06-23T01:00:00Z,2012-06-23T03:00:00+0200,0,0,0
2012-06-23T02:00:00Z,2012-06-23T04:00:00+0200,9,0,2
2012-06-23T03:00:00Z,2012-06-23T05:00:00+0200,122,12,49
2012-06-23T04:00:00Z,2012-06-23T06:00:00+0200,503,211,302
2012-06-23T05:00:00Z,2012-06-23T07:00:00+0200,1110,884,822
2012-06-23T06:00:00Z,2012-06-23T08:00:00+0200,1929,1522,1556
2012-06-23T07:00:00Z,2012-06-23T09:00:00+0200,2709,2208,2267
2012-06-23T08:00:00Z,2012-06-23T10:00:00+0200,3234,2908,2683
2012-06-23T09:00:00Z,2012-06-23T11:00:00+0200,3424,3462,2786
2012-06-23T10:00:00Z,2012-06-23T12:00:00+0200,3400,3663,2773
2012-06-23T11:00:00Z,2012-06-23T13:00:00+0200,3232,3736,2792
2012-06-23T12:00:00Z,2012-06-23T14:00:00+0200,2980,3766,2778
2012-06-23T13:00:00Z,2012-06-23T15:00:00+0200,2578,3631,2647
2012-06-23T14:00:00Z,2012-06-23T16:00:00+0200,2104,3251,2338
2012-06-23T15:00:00Z,2012-06-23T17:00:00+0200,1552,2652,1824
2012-06-23T16:00:00Z,2012-06-23T18:00:00+0200,984,1940,1162
2012-06-23T17:00:00Z,2012-06-23T19:00:00+0200,481,1200,540
2012-06-23T18:00:00Z,2012-06-23T20:00:00+0200,167,400,160
2012-06-23T19:00:00Z,2012-06-23T21:00:00+0200,21,53,16
2012-06-23T20:00:00Z,2012-06-23T22:00:00+0200,0,0,0
2012-06-23T21:00:00Z,2012-06-23T23:00:00+0200,0,0,0
2012-06-23T22:00:00Z,2012-06-24T00:00:00+0200,0,0,0
2012-06-23T23:00:00Z,2012-06-24T01:00:00+0200,0,0,0
2012-06-24T00:00:00Z,2012-06-24T02:00:00+0200,0,0,0
2012-06-24T01:00:00Z,2012-06-24T03:00:00+0200,0,0,0
2012-06-24T02:00:00Z,2012-06-24T04:00:00+0200,7,0,2
2012-06-24T03:00:00Z,2012-06-24T05:00:00+0200,105,12,50
2012-06-24T04:00:00Z,2012-06-24T06:00:00+0200,405,206,309
2012-06-24T05:00:00Z,2012-06-24T07:00:00+0200,904,863,826
2012-06-24T06:00:00Z,2012-06-24T08:00:00+0200,1628,1487,1522
2012-06-24T07:00:00Z,2012-06-24T09:00:00+0200,2304,2047,2204
2012-06-24T08:00:00Z,2012-06-24T10:00:00+0200,2757,2539,2789
2012-06-24T09:00:00Z,2012-06-24T11:00:00+0200,2971,2818,3184
2012-06-24T10:00:00Z,2012-06-24T12:00:00+0200,2986,2812,3321
2012-06-24T11:00:00Z,2012-06-24T13:00:00+0200,2848,2573,3101
2012-06-24T12:00:00Z,2012-06-24T14:00:00+0200,2569,2278,2742
2012-06-24T13:00:00Z,2012-06-24T15:00:00+0200,2161,1964,2349
2012-06-24T14:00:00Z,2012-06-24T16:00:00+0200,1583,1580,1776
2012-06-24T15:00:00Z,2012-06-24T17:00:00+0200,1003,1120,1141
2012-06-24T16:00:00Z,2012-06-24T18:00:00+0200,520,717,590
2012-06-24T17:00:00Z,2012-06-24T19:00:00+0200,226,416,220
2012-06-24T18:00:00Z,2012-06-24T20:00:00+0200,78,111,44
2012-06-24T19:00:00Z,2012-06-24T21:00:00+0200,11,13,2
2012-06-24T20:00:00Z,2012-06-24T22:00:00+0200,0,0,0
2012-06-24T21:00:00Z,2012-06-24T23:00:00+0200,0,0,0
2012-06-24T22:00:00Z,2012-06-25T00:00:00+0200,0,0,0
2012-06-24T23:00:00Z,2012-06-25T01:00:00+0200,0,0,0
2012-06-25T00:00:00Z,2012-06-25T02:00:00+0200,0,0,0
2012-06-25T01:00:00Z,2012-06-25T03:00:00+0200,0,0,0
2012-06-25T02:00:00Z,2012-06-25T04:00:00+0200,6,0,1
2012-06-25T03:00:00Z,2012-06-25T05:00:00+0200,94,5,13
2012-06-25T04:00:00Z,2012-06-25T06:00:00+0200,367,86,77
2012-06-25T05:00:00Z,2012-06-25T07:00:00+0200,802,431,227
2012-06-25T06:00:00Z,2012-06-25T08:00:00+0200,1389,806,443
2012-06-25T07:00:00Z,2012-06-25T09:00:00+0200,1906,1184,714
2012-06-25T08:00:00Z,2012-06-25T10:00:00+0200,2257,1618,1001
2012-06-25T09:00:00Z,2012-06-25T11:00:00+0200,2461,1939,1297
2012-06-25T10:00:00Z,2012-06-25T12:00:00+0200,2585,2209,1612
2012-06-25T11:00:00Z,2012-06-25T13:00:00+0200,2627,2324,1866
2012-06-25T12:00:00Z,2012-06-25T14:00:00+0200,2563,2446,2129
2012-06-25T13:00:00Z,2012-06-25T15:00:00+0200,2326,2396,2161
2012-06-25T14:00:00Z,2012-06-25T16:00:00+0200,1947,2289,1885
2012-06-25T15:00:00Z,2012-06-25T17:00:00+0200,1476,2053,1428
2012-06-25T16:00:00Z,2012-06-25T18:00:00+0200,955,1555,903
2012-06-25T17:00:00Z,2012-06-25T19:00:00+0200,472,980,427
2012-06-25T18:00:00Z,2012-06-25T20:00:00+0200,157,308,123
2012-06-25T19:00:00Z,2012-06-25T21:00:00+0200,23,38,14
2012-06-25T20:00:00Z,2012-06-25T22:00:00+0200,0,0,0
2012-06-25T21:00:00Z,2012-06-25T23:00:00+0200,0,0,0
2012-06-25T22:00:00Z,2012-06-26T00:00:00+0200,0,0,0
2012-06-25T23:00:00Z,2012-06-26T01:00:00+0200,0,0,0
2012-06-26T00:00:00Z,2012-06-26T02:00:00+0200,0,0,0
2012-06-26T01:00:00Z,2012-06-26T03:00:00+0200,0,0,0
2012-06-26T02:00:00Z,2012-06-26T04:00:00+0200,6,0,2
2012-06-26T03:00:00Z,2012-06-26T05:00:00+0200,98,11,44
2012-06-26T04:00:00Z,2012-06-26T06:00:00+0200,381,197,268
2012-06-26T05:00:00Z,2012-06-26T07:00:00+0200,854,882,712
2012-06-26T06:00:00Z,2012-06-26T08:00:00+0200,1539,1596,1319
2012-06-26T07:00:00Z,2012-06-26T09:00:00+0200,2227,2306,1939
2012-06-26T08:00:00Z,2012-06-26T10:00:00+0200,2804,2842,2412
2012-06-26T09:00:00Z,2012-06-26T11:00:00+0200,3206,3224,2672
2012-06-26T10:00:00Z,2012-06-26T12:00:00+0200,3404,3390,2737
2012-06-26T11:00:00Z,2012-06-26T13:00:00+0200,3325,3383,2789
2012-06-26T12:00:00Z,2012-06-26T14:00:00+0200,3069,3391,2690
2012-06-26T13:00:00Z,2012-06-26T15:00:00+0200,2695,3339,2453
2012-06-26T14:00:00Z,2012-06-26T16:00:00+0200,2200,3037,2109
2012-06-26T15:00:00Z,2012-06-26T17:00:00+0200,1628,2527,1547
2012-06-26T16:00:00Z,2012-06-26T18:00:00+0200,1013,1884,938
2012-06-26T17:00:00Z,2012-06-26T19:00:00+0200,479,1164,442
2012-06-26T18:00:00Z,2012-06-26T20:00:00+0200,169,379,132
2012-06-26T19:00:00Z,2012-06-26T21:00:00+0200,23,50,15
2012-06-26T20:00:00Z,2012-06-26T22:00:00+0200,0,0,0
2012-06-26T21:00:00Z,2012-06-26T23:00:00+0200,0,0,0
2012-06-26T22:00:00Z,2012-06-27T00:00:00+0200,0,0,0
2012-06-26T23:00:00Z,2012-06-27T01:00:00+0200,0,0,0
2012-06-27T00:00:00Z,2012-06-27T02:00:00+0200,0,0,0
2012-06-27T01:00:00Z,2012-06-27T03:00:00+0200,0,0,0
2012-06-27T02:00:00Z,2012-06-27T04:00:00+0200,7,0,2
2012-06-27T03:00:00Z,2012-06-27T05:00:00+0200,95,6,41
2012-06-27T04:00:00Z,2012-06-27T06:00:00+0200,351,113,236
2012-06-27T05:00:00Z,2012-06-27T07:00:00+0200,726,528,631
2012-06-27T06:00:00Z,2012-06-27T08:00:00+0200,1186,847,1178
2012-06-27T07:00:00Z,2012-06-27T09:00:00+0200,1575,1104,1689
2012-06-27T08:00:00Z,2012-06-27T10:00:00+0200,1861,1286,1934
2012-06-27T09:00:00Z,2012-06-27T11:00:00+0200,2010,1512,1966
2012-06-27T10:00:00Z,2012-06-27T12:00:00+0200,2060,1703,1926
2012-06-27T11:00:00Z,2012-06-27T13:00:00+0200,1998,1835,1846
2012-06-27T12:00:00Z,2012-06-27T14:00:00+0200,1816,1982,1762
2012-06-27T13:00:00Z,2012-06-27T15:00:00+0200,1580,2157,1669
2012-06-27T14:00:00Z,2012-06-27T16:00:00+0200,1294,2071,1529
2012-06-27T15:00:00Z,2012-06-27T17:00:00+0200,985,1708,1270
2012-06-27T16:00:00Z,2012-06-27T18:00:00+0200,632,1307,864
2012-06-27T17:00:00Z,2012-06-27T19:00:00+0200,308,774,418
2012-06-27T18:00:00Z,2012-06-27T20:00:00+0200,116,200,116
2012-06-27T19:00:00Z,2012-06-27T21:00:00+0200,18,20,11
